"Story","Title","Result","Date","Stability","Duration (s)"
"Posts","POST - As an admin I shouldn't be able to create new posts rating with invalid url","PENDING","2023-05-08T18:26:16.1729228+07:00[Asia/Jakarta]","0.0","0.09"
